id,version_id,location_area_id,pokemon_id,min_level,max_level
4156,12,169,456,10,25
4157,12,169,130,30,40
4158,12,169,457,30,40
4159,12,169,366,20,30
4160,12,169,457,20,50
4161,12,169,457,20,50
4162,12,170,419,28,28
4163,12,170,83,28,28
4164,12,170,434,28,28
4165,12,170,83,28,28
4166,12,170,315,29,29
4167,12,170,422,28,28
4168,12,170,435,29,29
4169,12,170,30,29,29
4170,12,170,278,29,29
4171,12,170,30,29,29
4172,12,170,419,30,30
4173,12,170,423,29,29
4174,12,170,435,30,30
4175,12,170,423,30,30
4176,12,170,435,30,30
4177,12,170,33,30,30
4178,12,170,423,30,30
4179,12,170,33,30,30
4180,12,170,72,20,30
4181,12,170,278,20,30
4182,12,170,73,20,40
4183,12,170,279,20,40
4184,12,170,279,20,40
4185,12,170,129,4,6
4186,12,170,129,3,7
4187,12,170,129,5,10
4188,12,170,129,5,10
4189,12,170,129,5,10
4190,12,170,129,15,20
4191,12,170,456,15,20
4192,12,170,129,10,25
4193,12,170,456,10,25
4194,12,170,456,10,25
4195,12,170,130,30,40
4196,12,170,457,30,40
4197,12,170,366,20,30
4198,12,170,457,20,50
4199,12,170,457,20,50
4200,12,171,419,40,40
4201,12,171,300,40,40
4202,12,171,423,40,40
4203,12,171,300,40,40
4204,12,171,441,41,41
4205,12,171,441,41,41
4206,12,171,419,41,41
4207,12,171,441,40,40
4208,12,171,441,40,40
4209,12,171,423,40,40
4210,12,171,122,41,41
4211,12,171,180,41,41
4212,12,171,278,41,41
4213,12,171,180,41,41
4214,12,171,419,42,42
4215,12,171,423,41,41
4216,12,171,122,42,42
4217,12,171,423,42,42
4218,12,171,122,42,42
4219,12,171,180,42,42
4220,12,171,423,42,42
4221,12,171,180,42,42
4222,12,171,72,20,30
4223,12,171,278,20,30
4224,12,171,73,20,40
4225,12,171,279,20,40
4226,12,171,279,20,40
4227,12,171,129,4,6
4228,12,171,129,3,7
4229,12,171,129,5,10
4230,12,171,129,5,10
4231,12,171,129,5,10
4232,12,171,129,15,20
4233,12,171,223,15,20
4234,12,171,129,10,25
4235,12,171,223,10,25
4236,12,171,223,10,25
4237,12,171,130,30,40
4238,12,171,224,30,40
4239,12,171,319,40,55
4240,12,171,224,20,50
4241,12,171,224,20,50
4242,12,172,419,53,53
4243,12,172,177,53,53
4244,12,172,423,53,53
4245,12,172,177,53,53
4246,12,172,441,54,54
4247,12,172,441,54,54
4248,12,172,419,54,54
4249,12,172,441,52,52
4250,12,172,441,52,52
4251,12,172,423,52,52
4252,12,172,315,52,52
4253,12,172,356,52,52
4254,12,172,315,54,54
4255,12,172,356,54,54
4256,12,172,44,53,53
4257,12,172,70,53,53
4258,12,172,418,23,23
4259,12,172,418,23,23
4260,12,172,418,23,23
4261,12,172,213,23,23
4262,12,172,418,23,23
4263,12,172,418,23,23
4264,12,172,267,23,23
4265,12,172,267,23,23
4266,12,172,267,23,23
4267,12,172,213,23,23
4268,12,172,267,23,23
4269,12,172,267,23,23
4270,12,172,422,23,23
4271,12,172,355,23,23
4272,12,172,267,23,23
4273,12,172,355,23,23
4274,12,172,279,40,50
4275,12,172,73,40,50
4276,12,172,279,45,55
4277,12,172,73,45,55
4278,12,172,73,45,55
4279,12,172,129,4,6
4280,12,172,129,3,7
4281,12,172,129,5,10
4282,12,172,129,5,10
4283,12,172,129,5,10
4284,12,172,129,15,20
4285,12,172,223,15,20
4286,12,172,129,10,25
4287,12,172,223,10,25
4288,12,172,223,10,25
4289,12,172,130,30,40
4290,12,172,224,30,40
4291,12,172,370,20,30
4292,12,172,224,20,50
4293,12,172,224,20,50
4294,12,173,22,51,51
4295,12,173,296,51,51
4296,12,173,20,50,50
4297,12,173,296,50,50
4298,12,173,22,50,50
4299,12,173,22,50,50
4300,12,173,354,50,50
4301,12,173,22,52,52
4302,12,173,22,52,52
4303,12,173,354,52,52
4304,12,173,20,52,52
4305,12,173,57,52,52
4306,12,173,435,51,51
4307,12,173,57,51,51
4308,12,173,67,51,51
4309,12,173,315,51,51
4310,12,173,21,20,20
4311,12,173,19,20,20
4312,12,173,21,22,22
4313,12,173,56,22,22
4314,12,173,19,22,22
4315,12,173,56,22,22
4316,12,173,55,40,50
4317,12,173,61,40,50
4318,12,173,55,45,55
4319,12,173,55,45,55
4320,12,173,55,45,55
4321,12,173,129,4,6
4322,12,173,129,3,7
4323,12,173,129,5,10
4324,12,173,129,5,10
4325,12,173,129,5,10
4326,12,173,129,15,20
4327,12,173,60,15,20
4328,12,173,129,10,25
4329,12,173,60,10,25
4330,12,173,60,10,25
4331,12,173,130,30,40
4332,12,173,61,30,40
4333,12,173,130,40,55
4334,12,173,61,35,55
4335,12,173,61,35,55
4336,12,174,323,55,55
4337,12,174,327,55,55
4338,12,174,112,55,55
4339,12,174,327,55,55
4340,12,174,22,54,54
4341,12,174,22,54,54
4342,12,174,354,54,54
4343,12,174,75,54,54
4344,12,174,75,54,54
4345,12,174,42,54,54
4346,12,174,22,55,55
4347,12,174,324,55,55
4348,12,174,110,55,55
4349,12,174,324,55,55
4350,12,174,227,56,56
4351,12,174,75,56,56
4352,12,174,322,22,22
4353,12,174,322,22,22
4354,12,174,322,22,22
4355,12,174,207,22,22
4356,12,174,322,22,22
4357,12,174,240,22,22
4358,12,174,111,22,22
4359,12,174,111,22,22
4360,12,174,111,22,22
4361,12,174,207,22,22
4362,12,174,111,22,22
4363,12,174,240,22,22
4364,12,174,322,24,24
4365,12,174,324,24,24
4366,12,174,111,24,24
4367,12,174,324,24,24
4368,12,174,61,40,50
4369,12,174,60,20,30
4370,12,174,61,45,55
4371,12,174,61,45,55
4372,12,174,61,45,55
4373,12,174,129,4,6
4374,12,174,129,3,7
4375,12,174,129,5,10
4376,12,174,129,5,10
4377,12,174,129,5,10
4378,12,174,129,15,20
4379,12,174,339,15,20
4380,12,174,129,10,25
4381,12,174,339,10,25
4382,12,174,339,10,25
4383,12,174,130,30,40
4384,12,174,340,30,40
4385,12,174,130,40,55
4386,12,174,340,20,50
4387,12,174,340,20,50
4388,12,175,51,53,53
4389,12,175,374,53,53
4390,12,175,332,53,53
4391,12,175,374,53,53
4392,12,175,450,52,52
4393,12,175,450,52,52
4394,12,175,332,52,52
4395,12,175,112,52,52
4396,12,175,112,52,52
4397,12,175,332,52,52
4398,12,175,112,53,53
4399,12,175,329,53,53
4400,12,175,450,54,54
4401,12,175,329,54,54
4402,12,175,51,52,52
4403,12,175,51,54,54
4404,12,175,50,23,23
4405,12,175,50,23,23
4406,12,175,50,23,23
4407,12,175,50,23,23
4408,12,175,50,23,23
4409,12,175,28,23,23
4410,12,175,331,23,23
4411,12,175,331,23,23
4412,12,175,331,23,23
4413,12,175,331,23,23
4414,12,175,331,23,23
4415,12,175,28,23,23
4416,12,175,50,25,25
4417,12,175,328,25,25
4418,12,175,331,25,25
4419,12,175,328,25,25
4420,12,175,61,40,50
4421,12,175,60,20,30
4422,12,175,61,45,55
4423,12,175,61,45,55
4424,12,175,61,45,55
4425,12,175,129,4,6
4426,12,175,129,3,7
4427,12,175,129,5,10
4428,12,175,129,5,10
4429,12,175,129,5,10
4430,12,175,129,15,20
4431,12,175,339,15,20
4432,12,175,129,10,25
4433,12,175,339,10,25
4434,12,175,339,10,25
4435,12,175,130,30,40
4436,12,175,340,30,40
4437,12,175,130,40,55
4438,12,175,340,20,50
4439,12,175,340,20,50
4440,12,176,70,51,51
4441,12,176,16,51,51
4442,12,176,44,51,51
4443,12,176,16,51,51
4444,12,176,166,52,52
4445,12,176,70,52,52
4446,12,176,168,52,52
4447,12,176,166,52,52
4448,12,176,44,52,52
4449,12,176,168,52,52
4450,12,176,314,50,50
4451,12,176,49,50,50
4452,12,176,315,50,50
4453,12,176,49,50,50
4454,12,176,123,52,52
4455,12,176,313,50,50
4456,12,176,69,20,20
4457,12,176,274,20,20
4458,12,176,271,20,20
4459,12,176,204,20,20
4460,12,176,69,20,20
4461,12,176,69,20,20
4462,12,176,43,20,20
4463,12,176,274,20,20
4464,12,176,271,20,20
4465,12,176,204,20,20
4466,12,176,43,20,20
4467,12,176,43,20,20
4468,12,176,69,22,22
4469,12,176,48,22,22
4470,12,176,43,22,22
4471,12,176,48,22,22
4472,12,176,278,40,50
4473,12,176,279,45,55
4474,12,176,278,45,55
4475,12,176,278,45,55
4476,12,176,278,45,55
4477,12,176,129,4,6
4478,12,176,129,3,7
4479,12,176,129,5,10
4480,12,176,129,5,10
4481,12,176,129,5,10
4482,12,176,129,15,20
4483,12,176,129,15,20
4484,12,176,129,10,25
4485,12,176,129,10,25
4486,12,176,129,10,25
4487,12,176,130,30,40
4488,12,176,130,30,40
4489,12,176,130,40,55
4490,12,176,130,20,50
4491,12,176,130,20,50
4492,12,177,54,20,30
4493,12,177,54,20,40
4494,12,177,55,30,40
4495,12,177,55,30,40
4496,12,177,55,20,40
4497,12,177,129,4,6
4498,12,177,129,3,7
4499,12,177,129,5,10
4500,12,177,129,5,10
4501,12,177,129,5,10
4502,12,177,129,15,20
4503,12,177,118,15,20
4504,12,177,129,10,25
4505,12,177,118,10,25
4506,12,177,118,10,25
4507,12,177,130,30,40
4508,12,177,119,30,40
4509,12,177,130,40,55
4510,12,177,119,20,50
4511,12,177,119,20,50
4512,12,178,54,20,30
4513,12,178,54,20,40
4514,12,178,55,30,40
4515,12,178,55,30,40
4516,12,178,55,20,40
4517,12,178,129,4,6
4518,12,178,129,3,7
4519,12,178,129,5,10
4520,12,178,129,5,10
4521,12,178,129,5,10
4522,12,178,129,15,20
4523,12,178,339,15,20
4524,12,178,129,10,25
4525,12,178,339,10,25
4526,12,178,339,10,25
4527,12,178,130,30,40
4528,12,178,341,30,40
4529,12,178,340,40,55
4530,12,178,342,35,55
4531,12,178,342,35,55
4532,12,179,55,40,50
4533,12,179,55,40,50
4534,12,179,55,45,55
4535,12,179,55,45,55
4536,12,179,55,45,55
4537,12,179,129,4,6
4538,12,179,129,3,7
4539,12,179,129,5,10
4540,12,179,129,5,10
4541,12,179,129,5,10
4542,12,179,129,15,20
4543,12,179,118,15,20
4544,12,179,129,10,25
4545,12,179,118,10,25
4546,12,179,118,10,25
4547,12,179,130,30,40
4548,12,179,119,30,40
4549,12,179,130,40,55
4550,12,179,119,20,50
4551,12,179,119,20,50
4552,12,180,72,20,30
4553,12,180,278,20,30
4554,12,180,73,20,40
4555,12,180,279,20,40
4556,12,180,279,20,40
4557,12,180,129,4,6
4558,12,180,129,3,7
4559,12,180,129,5,10
4560,12,180,129,5,10
4561,12,180,129,5,10
4562,12,180,129,15,20
4563,12,180,456,15,20
4564,12,180,129,10,25
4565,12,180,456,10,25
4566,12,180,456,10,25
4567,12,180,130,30,40
4568,12,180,170,15,25
4569,12,180,457,30,40
4570,12,180,171,20,45
4571,12,180,171,20,45
4572,12,181,73,35,45
4573,12,181,279,35,45
4574,12,181,458,30,40
4575,12,181,458,30,40
4576,12,181,458,35,45
4577,12,181,129,4,6
4578,12,181,129,3,7
4579,12,181,129,5,10
4580,12,181,129,5,10
4581,12,181,129,5,10
4582,12,181,129,15,20
4583,12,181,223,15,20
4584,12,181,129,10,25
4585,12,181,223,10,25
4586,12,181,223,10,25
4587,12,181,130,30,40
4588,12,181,320,30,40
4589,12,181,224,40,55
4590,12,181,321,35,55
4591,12,181,321,35,55
4592,12,182,22,52,52
4593,12,182,98,52,52
4594,12,182,20,52,52
4595,12,182,98,52,52
4596,12,182,22,53,53
4597,12,182,22,53,53
4598,12,182,354,53,53
4599,12,182,22,51,51
4600,12,182,22,51,51
4601,12,182,354,51,51
4602,12,182,20,51,51
4603,12,182,57,51,51
4604,12,182,67,53,53
4605,12,182,57,53,53
4606,12,182,55,53,53
4607,12,182,55,51,51
4608,12,182,21,20,20
4609,12,182,19,20,20
4610,12,182,21,22,22
4611,12,182,56,22,22
4612,12,182,19,22,22
4613,12,182,56,22,22
4614,12,182,279,40,55
4615,12,182,86,35,45
4616,12,182,73,40,55
4617,12,182,87,40,55
4618,12,182,87,40,55
4619,12,182,129,4,6
4620,12,182,129,3,7
4621,12,182,129,5,10
4622,12,182,129,5,10
4623,12,182,129,5,10
4624,12,182,129,15,20
4625,12,182,116,15,20
4626,12,182,129,10,25
4627,12,182,116,10,25
4628,12,182,116,10,25
4629,12,182,130,30,40
4630,12,182,117,30,40
4631,12,182,369,40,50
4632,12,182,117,35,55
4633,12,182,117,35,55
4634,12,183,70,50,50
4635,12,183,222,50,50
4636,12,183,44,50,50
4637,12,183,222,50,50
4638,12,183,55,52,52
4639,12,183,267,51,51
4640,12,183,69,18,18
4641,12,183,175,18,18
4642,12,183,43,18,18
4643,12,183,175,18,18
4644,12,183,419,51,51
4645,12,183,423,51,51
4646,12,183,419,52,52
4647,12,183,419,50,50
4648,12,183,69,23,23
4649,12,183,175,23,23
4650,12,183,43,23,23
4651,12,183,175,23,23
4652,12,183,279,40,55
4653,12,183,86,35,45
4654,12,183,73,40,55
4655,12,183,87,40,55
4656,12,183,87,40,55
4657,12,183,129,4,6
4658,12,183,129,3,7
4659,12,183,129,5,10
4660,12,183,129,5,10
4661,12,183,129,5,10
4662,12,183,129,15,20
4663,12,183,223,15,20
4664,12,183,129,10,25
4665,12,183,223,10,25
4666,12,183,223,10,25
4667,12,183,130,30,40
4668,12,183,320,30,40
4669,12,183,224,40,55
4670,12,183,321,35,55
4671,12,183,321,35,55
4672,13,1,72,20,30
4673,13,1,278,20,30
4674,13,1,73,20,40
4675,13,1,279,20,40
4676,13,1,279,20,40
4677,13,1,129,4,6
4678,13,1,129,3,7
4679,13,1,129,5,10
4680,13,1,129,5,10
4681,13,1,129,5,10
4682,13,1,129,15,20
4683,13,1,456,15,20
4684,13,1,129,10,25
4685,13,1,456,10,25
4686,13,1,456,10,25
4687,13,1,130,30,40
4688,13,1,457,30,40
4689,13,1,120,20,40
4690,13,1,457,20,50
4691,13,1,457,20,50
4692,13,2,54,20,30
4693,13,2,54,20,40
4694,13,2,55,30,40
4695,13,2,55,30,40
4696,13,2,55,20,40
4697,13,2,129,4,6
4698,13,2,129,3,7
4699,13,2,129,5,10
4700,13,2,129,5,10
4701,13,2,129,5,10
4702,13,2,129,15,20
4703,13,2,339,15,20
4704,13,2,129,10,25
4705,13,2,339,10,25
4706,13,2,339,10,25
4707,13,2,130,30,40
4708,13,2,340,30,40
4709,13,2,130,40,55
4710,13,2,340,20,50
4711,13,2,340,20,50
4712,13,3,72,20,30
4713,13,3,278,20,30
4714,13,3,73,20,40
4715,13,3,279,20,40
4716,13,3,279,20,40
4717,13,3,129,4,6
4718,13,3,129,3,7
4719,13,3,129,5,10
4720,13,3,129,5,10
4721,13,3,129,5,10
4722,13,3,129,15,20
4723,13,3,223,15,20
4724,13,3,129,10,25
4725,13,3,223,10,25
4726,13,3,223,10,25
4727,13,3,130,30,40
4728,13,3,224,30,40
4729,13,3,130,40,55
4730,13,3,224,20,50
4731,13,3,224,20,50
4732,13,4,73,35,45
4733,13,4,279,35,45
4734,13,4,458,30,40
4735,13,4,458,30,40
4736,13,4,458,35,45
4737,13,4,129,4,6
4738,13,4,129,3,7
4739,13,4,129,5,10
4740,13,4,129,5,10
4741,13,4,129,5,10
4742,13,4,129,15,20
4743,13,4,223,15,20
4744,13,4,129,10,25
4745,13,4,223,10,25
4746,13,4,223,10,25
4747,13,4,130,30,40
4748,13,4,224,30,40
4749,13,4,120,20,40
4750,13,4,224,20,50
4751,13,4,224,20,50
4752,13,5,279,35,40
4753,13,5,73,35,40
4754,13,5,279,40,45
4755,13,5,73,40,45
4756,13,5,73,40,45
4757,13,5,129,4,6
4758,13,5,129,3,7
4759,13,5,129,5,10
4760,13,5,129,5,10
4761,13,5,129,5,10
4762,13,5,129,15,20
4763,13,5,223,15,20
4764,13,5,129,10,25
4765,13,5,223,10,25
4766,13,5,223,10,25
4767,13,5,130,30,40
4768,13,5,224,30,40
4769,13,5,370,20,30
4770,13,5,224,20,50
4771,13,5,224,20,50
4772,13,6,74,6,6
4773,13,6,74,6,6
4774,13,6,41,7,7
4775,13,6,41,7,7
4776,13,6,74,7,7
4777,13,6,74,7,7
4778,13,6,95,8,8
4779,13,6,95,8,8
4780,13,6,74,9,9
4781,13,6,74,9,9
4782,13,6,74,5,5
4783,13,6,74,5,5
4784,13,7,74,7,7
4785,13,7,74,7,7
4786,13,7,41,8,8
4787,13,7,41,8,8
4788,13,7,74,8,8
4789,13,7,74,8,8
4790,13,7,95,9,9
4791,13,7,95,9,9
4792,13,7,74,10,10
4793,13,7,74,10,10
4794,13,7,74,6,6
4795,13,7,74,6,6
4796,13,8,418,7,7
4797,13,8,309,7,7
4798,13,8,417,7,7
4799,13,8,309,7,7
4800,13,8,418,8,8
4801,13,8,422,8,8
4802,13,8,399,8,8
4803,13,8,179,8,8
4804,13,8,422,7,7
4805,13,8,179,7,7
4806,13,8,422,9,9
4807,13,8,417,8,8
4808,13,8,418,9,9
4809,13,8,418,9,9
4810,13,8,418,9,9
4811,13,8,418,9,9
4812,13,8,239,9,9
4813,13,8,418,9,9
4814,13,8,422,9,9
4815,13,8,422,9,9
4816,13,8,422,9,9
4817,13,8,422,9,9
4818,13,8,239,9,9
4819,13,8,422,9,9
4820,13,8,418,9,9
4821,13,8,179,9,9
4822,13,8,422,9,9
4823,13,8,179,9,9
4824,13,8,72,20,30
4825,13,8,278,20,30
4826,13,8,73,20,40
4827,13,8,279,20,40
4828,13,8,279,20,40
4829,13,8,129,4,6
4830,13,8,129,3,7
4831,13,8,129,5,10
4832,13,8,129,5,10
4833,13,8,129,5,10
4834,13,8,129,15,20
4835,13,8,456,15,20
4836,13,8,129,10,25
4837,13,8,456,10,25
4838,13,8,456,10,25
4839,13,8,130,30,40
4840,13,8,457,30,40
4841,13,8,90,20,40
4842,13,8,457,30,50
4843,13,8,457,30,50
4844,13,9,265,10,10
4845,13,9,287,10,10
4846,13,9,268,10,10
4847,13,9,287,10,10
4848,13,9,265,11,11
4849,13,9,265,11,11
4850,13,9,200,11,11
4851,13,9,406,10,10
4852,13,9,406,10,10
4853,13,9,200,10,10
4854,13,9,427,10,10
4855,13,9,290,10,10
4856,13,9,406,11,11
4857,13,9,290,11,11
4858,13,9,427,11,11
4859,13,9,406,12,12
4860,13,9,406,12,12
4861,13,9,273,12,12
4862,13,9,406,12,12
4863,13,9,204,12,12
4864,13,9,11,12,12
4865,13,9,14,12,12
4866,13,9,427,12,12
4867,13,9,273,12,12
4868,13,9,427,12,12
4869,13,9,204,12,12
4870,13,9,11,12,12
4871,13,9,14,12,12
4872,13,9,269,12,12
4873,13,9,290,12,12
4874,13,9,269,12,12
4875,13,9,290,12,12
4876,13,10,419,29,29
4877,13,10,81,29,29
4878,13,10,422,28,28
4879,13,10,81,28,28
4880,13,10,403,28,28
4881,13,10,278,29,29
4882,13,10,404,29,29
4883,13,10,187,29,29
4884,13,10,423,29,29
4885,13,10,187,29,29
4886,13,10,417,29,29
4887,13,10,417,29,29
4888,13,10,419,30,30
4889,13,10,423,30,30
4890,13,10,419,30,30
4891,13,10,188,30,30
4892,13,10,423,30,30
4893,13,10,188,30,30
4894,13,10,72,20,30
4895,13,10,278,20,30
4896,13,10,73,20,40
4897,13,10,279,20,40
4898,13,10,279,20,40
4899,13,10,129,4,6
4900,13,10,129,3,7
4901,13,10,129,5,10
4902,13,10,129,5,10
4903,13,10,129,5,10
4904,13,10,129,15,20
4905,13,10,456,15,20
4906,13,10,129,10,25
4907,13,10,456,10,25
4908,13,10,456,10,25
4909,13,10,130,30,40
4910,13,10,457,30,40
4911,13,10,90,20,40
4912,13,10,457,20,50
4913,13,10,457,20,50
4914,13,11,66,15,15
4915,13,11,74,15,15
4916,13,11,173,14,14
4917,13,11,74,14,14
4918,13,11,74,14,14
4919,13,11,173,14,14
4920,13,11,41,14,14
4921,13,11,41,14,14
4922,13,11,307,15,15
4923,13,11,41,15,15
4924,13,11,433,15,15
4925,13,11,433,15,15
4926,13,11,66,16,16
4927,13,11,173,14,14
4928,13,11,66,16,16
4929,13,11,173,14,14
4930,13,11,41,20,30
4931,13,11,41,20,40
4932,13,11,42,30,40
4933,13,11,42,30,40
4934,13,11,42,20,40
4935,13,11,129,4,6
4936,13,11,129,3,7
4937,13,11,129,5,10
4938,13,11,129,5,10
4939,13,11,129,5,10
4940,13,11,129,15,20
4941,13,11,339,15,20
4942,13,11,129,10,25
4943,13,11,339,10,25
4944,13,11,339,10,25
4945,13,11,130,30,40
4946,13,11,340,30,40
4947,13,11,130,40,55
4948,13,11,340,20,50
4949,13,11,340,20,50
4950,13,12,437,38,38
4951,13,12,75,36,36
4952,13,12,67,37,37
4953,13,12,35,36,36
4954,13,12,308,37,37
4955,13,12,42,37,37
4956,13,12,433,37,37
4957,13,12,433,38,38
4958,13,12,436,36,36
4959,13,12,338,36,36
4960,13,12,337,36,36
4961,13,12,436,36,36
4962,13,12,436,36,36
4963,13,12,436,36,36
4964,13,12,35,37,37
4965,13,12,338,37,37
4966,13,12,337,37,37
4967,13,12,35,37,37
4968,13,12,35,37,37
4969,13,12,35,37,37
4970,13,12,436,36,36
4971,13,12,35,38,38
4972,13,13,437,38,38
4973,13,13,75,36,36
4974,13,13,67,37,37
4975,13,13,35,36,36
4976,13,13,308,37,37
4977,13,13,42,37,37
4978,13,13,433,37,37
4979,13,13,433,38,38
4980,13,13,436,36,36
4981,13,13,338,36,36
4982,13,13,337,36,36
4983,13,13,436,36,36
4984,13,13,436,36,36
4985,13,13,436,36,36
4986,13,13,35,37,37
4987,13,13,338,37,37
4988,13,13,337,37,37
4989,13,13,35,37,37
4990,13,13,35,37,37
4991,13,13,35,37,37
4992,13,13,436,36,36
4993,13,13,35,38,38
4994,13,14,459,38,38
4995,13,14,460,40,40
4996,13,14,308,39,39
4997,13,14,308,39,39
4998,13,14,42,39,39
4999,13,14,67,39,39
5000,13,14,67,39,39
5001,13,14,164,39,39
5002,13,14,308,40,40
5003,13,14,294,40,40
5004,13,14,67,40,40
5005,13,14,294,40,40
5006,13,14,433,39,39
5007,13,14,433,40,40
5008,13,14,437,39,39
5009,13,14,338,39,39
5010,13,14,337,39,39
5011,13,14,437,39,39
5012,13,14,437,39,39
5013,13,14,437,39,39
5014,13,14,35,38,38
5015,13,14,338,38,38
5016,13,14,337,38,38
5017,13,14,35,38,38
5018,13,14,35,38,38
5019,13,14,35,38,38
5020,13,14,437,40,40
5021,13,14,294,40,40
5022,13,14,35,39,39
5023,13,14,294,39,39
5024,13,15,459,38,38
5025,13,15,460,40,40
5026,13,15,308,39,39
5027,13,15,308,39,39
5028,13,15,42,39,39
5029,13,15,67,39,39
5030,13,15,67,39,39
5031,13,15,164,39,39
5032,13,15,308,40,40
5033,13,15,294,40,40
5034,13,15,67,40,40
5035,13,15,294,40,40
5036,13,15,433,39,39
5037,13,15,433,40,40
5038,13,15,437,39,39
5039,13,15,338,39,39
5040,13,15,337,39,39
5041,13,15,437,39,39
5042,13,15,437,39,39
5043,13,15,437,39,39
5044,13,15,35,38,38
5045,13,15,338,38,38
5046,13,15,337,38,38
5047,13,15,35,38,38
5048,13,15,35,38,38
5049,13,15,35,38,38
5050,13,15,437,40,40
5051,13,15,294,40,40
5052,13,15,35,39,39
5053,13,15,294,39,39
5054,13,16,437,40,40
5055,13,16,75,38,38
5056,13,16,67,39,39
5057,13,16,35,38,38
5058,13,16,308,39,39
5059,13,16,42,39,39
5060,13,16,433,39,39
5061,13,16,433,40,40
5062,13,16,437,38,38
5063,13,16,338,38,38
5064,13,16,337,38,38
5065,13,16,437,38,38
5066,13,16,437,38,38
5067,13,16,437,38,38
5068,13,16,35,39,39
5069,13,16,338,39,39
5070,13,16,337,39,39
5071,13,16,35,39,39
5072,13,16,35,39,39
5073,13,16,35,39,39
5074,13,16,437,39,39
5075,13,16,35,40,40
5076,13,16,41,20,30
5077,13,16,41,20,40
5078,13,16,42,30,40
5079,13,16,42,30,40
5080,13,16,42,20,40
5081,13,16,129,4,6
5082,13,16,129,3,7
5083,13,16,129,5,10
5084,13,16,129,5,10
5085,13,16,129,5,10
5086,13,16,129,15,20
5087,13,16,339,15,20
5088,13,16,129,10,25
5089,13,16,339,10,25
5090,13,16,339,10,25
5091,13,16,130,30,40
5092,13,16,147,15,20
5093,13,16,130,40,55
5094,13,16,148,15,35
5095,13,16,148,15,40
5096,13,17,437,40,40
5097,13,17,75,38,38
5098,13,17,67,39,39
5099,13,17,35,38,38
5100,13,17,308,39,39
5101,13,17,42,39,39
5102,13,17,433,40,40
5103,13,17,358,40,40
5104,13,17,437,38,38
5105,13,17,338,38,38
5106,13,17,337,38,38
5107,13,17,437,38,38
5108,13,17,437,38,38
5109,13,17,437,38,38
5110,13,17,35,39,39
5111,13,17,338,39,39
5112,13,17,337,39,39
5113,13,17,35,39,39
5114,13,17,35,39,39
5115,13,17,35,39,39
5116,13,17,437,39,39
5117,13,17,35,40,40
5118,13,18,437,42,42
5119,13,18,75,40,40
5120,13,18,67,41,41
5121,13,18,35,40,40
5122,13,18,308,41,41
5123,13,18,42,41,41
5124,13,18,358,41,41
5125,13,18,358,42,42
5126,13,18,437,40,40
5127,13,18,338,40,40
5128,13,18,337,40,40
5129,13,18,437,40,40
5130,13,18,437,40,40
5131,13,18,437,40,40
5132,13,18,35,41,41
5133,13,18,338,41,41
5134,13,18,337,41,41
5135,13,18,35,41,41
5136,13,18,35,41,41
5137,13,18,35,41,41
5138,13,18,437,41,41
5139,13,18,35,42,42
5140,13,19,437,42,42
5141,13,19,75,40,40
5142,13,19,67,41,41
5143,13,19,35,40,40
5144,13,19,308,41,41
5145,13,19,42,41,41
5146,13,19,358,41,41
5147,13,19,358,42,42
5148,13,19,437,40,40
5149,13,19,338,40,40
5150,13,19,337,40,40
5151,13,19,437,40,40
5152,13,19,437,40,40
5153,13,19,437,40,40
5154,13,19,35,41,41
5155,13,19,338,41,41
5156,13,19,337,41,41
5157,13,19,35,41,41
5158,13,19,35,41,41
5159,13,19,35,41,41
5160,13,19,437,41,41
5161,13,19,35,42,42
5162,13,20,75,40,40
5163,13,20,75,39,39
5164,13,20,67,40,40
5165,13,20,35,38,38
5166,13,20,308,40,40
5167,13,20,42,39,39
5168,13,20,433,38,38
5169,13,20,433,40,40
5170,13,20,437,40,40
5171,13,20,338,40,40
5172,13,20,337,40,40
5173,13,20,437,40,40
5174,13,20,437,40,40
5175,13,20,437,40,40
5176,13,20,35,39,39
5177,13,20,338,39,39
5178,13,20,337,39,39
5179,13,20,35,39,39
5180,13,20,35,39,39
5181,13,20,35,39,39
5182,13,20,437,39,39
5183,13,20,35,40,40
5184,13,21,307,31,31
5185,13,21,75,31,31
5186,13,21,35,30,30
5187,13,21,42,32,32
5188,13,21,67,31,31
5189,13,21,42,31,31
5190,13,21,433,30,30
5191,13,21,433,30,30
5192,13,21,307,32,32
5193,13,21,35,31,31
5194,13,21,307,32,32
5195,13,21,35,32,32
5196,13,22,307,13,13
5197,13,22,74,13,13
5198,13,22,173,12,12
5199,13,22,74,12,12
5200,13,22,74,12,12
5201,13,22,173,12,12
5202,13,22,41,12,12
5203,13,22,41,12,12
5204,13,22,66,13,13
5205,13,22,41,13,13
5206,13,22,433,13,13
5207,13,22,433,13,13
5208,13,22,307,14,14
5209,13,22,307,14,14
5210,13,22,173,14,14
5211,13,22,307,14,14
5212,13,22,307,14,14
5213,13,22,307,14,14
5214,13,22,173,12,12
5215,13,22,307,14,14
5216,13,22,173,12,12
5217,13,23,307,31,31
5218,13,23,75,31,31
5219,13,23,35,30,30
5220,13,23,42,32,32
5221,13,23,67,31,31
5222,13,23,42,31,31
5223,13,23,433,30,30
5224,13,23,433,30,30
5225,13,23,307,32,32
5226,13,23,35,31,31
5227,13,23,307,32,32
5228,13,23,35,32,32
5229,13,23,41,20,30
